gene_name	wormbase_gene	chr	start	end	strand	biotype	HK2	HK4	HK5	HK6
aff-1	WBGene00016625	II	6860582	6863752	-1	protein_coding	31.3222687406053	63.3745279791808	90.5036450883709	62.8414200747234
afmd-1	WBGene00017051	IV	7244208	7245502	1	protein_coding	40.4158306330391	35.1315318145459	55.7899182051601	62.8414200747234
afmd-2	WBGene00012866	IV	13509224	13513426	1	protein_coding	62.6445374812105	137.770712998219	260.352951624081	222.607742298596
age-1	WBGene00000090	II	11519323	11527062	-1	protein_coding	258.66131605145	285.874229471305	376.891891874859	364.267214670431
agef-1	WBGene00012386	I	13603885	13626225	-1	protein_coding	687.069120761664	1013.3035941019	872.802275920727	599.656262746937
agl-1	WBGene00011050	II	14350719	14358113	-1	protein_coding	484.989967596469	1134.54182154033	1040.17203053621	691.255620821957
agmo-1	WBGene00007210	III	12793386	12798157	-1	protein_coding	339.492977317528	378.869460745103	581.45492529378	776.464326008023
agr-1	WBGene00018304	II	6760684	6775176	-1	protein_coding	58.6029544179066	64.0633815441719	40.9126066837841	35.1485908892521
ags-3	WBGene00000092	X	5289728	5303512	-1	protein_coding	339.492977317528	250.742697656759	559.138958011716	532.55440741291
agt-1	WBGene00000093	IV	13368368	13369417	-1	protein_coding	121.247491899117	73.7073314540472	81.8252133675682	0
agt-2	WBGene00000094	II	5371980	5373433	-1	protein_coding	38.3950391013871	73.7073314540472	61.9887980057335	5.3255440741291
agxt-1	WBGene00011767	II	8845598	8848902	1	protein_coding	754.765637072004	529.039537913162	340.938389031534	314.207100373617
AH10.2	WBGene00007083	V	14156831	14157622	1	protein_coding	0	0	6.19887980057335	0
AH10.4	WBGene00007085	V	14137348	14137640	-1	protein_coding	0	0	0	0
AH6.17	WBGene00219290	II	9523170	9523534	1	protein_coding	0	0	0	0
AH6.3	WBGene00007081	II	9519055	9520205	1	protein_coding	12.1247491899117	2.06656069497329	0	0
AH9.1	WBGene00014998	X	2243602	2247008	-1	protein_coding	8.08316612660781	3.44426782495548	11.157983641032	0
AH9.3	WBGene00014999	X	2259150	2260526	-1	protein_coding	64.6653290128625	101.261474053691	112.819612370435	74.5576170378074
AH9.4	WBGene00015000	X	2271025	2274337	-1	protein_coding	0	4.13312138994657	16.1170874814907	0
AH9.6	WBGene00044701	X	2263176	2267472	-1	protein_coding	10.1039576582598	17.9101926897685	58.2694701253895	113.966643186363
aha-1	WBGene00000095	I	10193925	10197000	-1	protein_coding	280.890022899621	199.767533847418	355.81570055291	297.165359336404
ahcy-1	WBGene00019322	I	6836375	6838140	1	protein_coding	17504.0962471692	12859.5183512538	7234.0927272691	3328.46504633069
aho-3	WBGene00045192	I	8030959	8032886	1	protein_coding	350.607330741614	241.787601311875	360.774804393369	307.816447484662
ahr-1	WBGene00000096	I	9522578	9531130	1	protein_coding	7.07277036078183	30.3095568596082	127.696923891811	125.682840149447
ahsa-1	WBGene00007235	V	15084059	15085382	-1	protein_coding	1523.67681486557	1279.20107018846	903.796674923594	619.893330228627
ain-1	WBGene00015547	X	16613451	16617675	1	protein_coding	913.397772306683	1259.91317036871	2236.55583204686	2013.0556600208
ain-2	WBGene00015007	I	4653471	4660151	1	protein_coding	987.156663211979	1009.85932627695	1586.91322894678	1207.83339601248
aip-1	WBGene00000097	V	14012333	14013644	1	protein_coding	663.830018147667	546.260877037939	1011.65718345357	949.011954009806
aipl-1	WBGene00010685	V	15134188	15136801	-1	protein_coding	569.863211925851	468.420424193945	239.276760302131	262.016768447152
aipr-1	WBGene00016966	II	6592440	6594251	-1	protein_coding	259.671711817276	97.8172062287356	229.358552621214	297.165359336404
air-1	WBGene00000098	V	8221410	8223587	1	protein_coding	461.750864982471	259.008940436652	95.4627489288295	78.8180522971107
air-2	WBGene00000099	I	5937477	5938885	1	protein_coding	200.058361633543	35.820385379537	17.3568634416054	9.58597933343238
ajm-1	WBGene00000100	X	9078945	9113613	1	protein_coding	1644.92430676469	2311.79256411012	4407.40353820765	4508.6056131577
aka-1	WBGene00000101	II	7472729	7478959	-1	protein_coding	841.659672933038	799.070135389671	942.229729687149	686.995185562654
akap-1	WBGene00016977	III	6346285	6366660	1	protein_coding	2592.67553510946	3145.30537774934	5495.92683118833	4501.14985145392
akir-1	WBGene00017088	I	4137134	4140634	-1	protein_coding	723.443368331399	551.082851992877	662.040362701233	725.339102896384
akt-1	WBGene00000102	V	10248907	10252895	1	protein_coding	594.112710305674	562.104509032734	3242.01413569986	3367.87407247924
akt-2	WBGene00000103	X	14147700	14152070	1	protein_coding	149.538573342245	208.722630192302	639.724395419169	910.668036676076
aldo-1	WBGene00011474	III	13563346	13564990	-1	protein_coding	3566.6970533657	3869.97932811998	6423.2792493541	7376.94365148363
aldo-2	WBGene00017166	III	5874672	5876625	-1	protein_coding	8457.01255996342	8208.3790804339	7029.52969385018	5423.53408509308
alfa-1	WBGene00017547	II	7658324	7662522	-1	protein_coding	226.328651545019	340.982514670592	436.401137960364	344.03014718874
alg-1	WBGene00000105	X	13949114	13956261	1	protein_coding	811.347799958259	1804.10748671168	2467.15416062819	1886.30771105653
alg-2	WBGene00000106	II	873176	879001	1	protein_coding	307.160312811097	601.369162237227	605.010668535959	500.601142968135
alg-3	WBGene00011910	IV	11704246	11708264	1	protein_coding	100.029180816772	92.3063777088068	44.6319345641281	0
alg-4	WBGene00006449	III	9887210	9891458	-1	protein_coding	212.183110823455	48.9086031143678	64.4683499259628	0
alg-5	WBGene00011945	I	9989802	9993975	1	protein_coding	100.029180816772	135.015298738255	86.7843172080269	27.6928291854713
algn-1	WBGene00020820	III	6460120	6462222	1	protein_coding	374.856829121437	227.321676447062	135.135579652499	134.203710668053
algn-10	WBGene00007043	I	9960370	9961973	-1	protein_coding	175.80886325372	157.05861281797	48.3512624444721	26.6277203706455
algn-11	WBGene00015162	III	7287848	7290562	-1	protein_coding	335.451394254224	395.401946304889	590.133357014583	778.594543637675
algn-12	WBGene00022629	V	8035111	8039506	1	protein_coding	263.71329488058	121.927081003424	115.299164290664	159.766322223873
algn-13	WBGene00011193	V	13961265	13961977	-1	protein_coding	79.8212655002521	89.5509634488425	37.1932788034401	111.836425556711
algn-14	WBGene00019725	IV	3801864	3803426	-1	protein_coding	104.070763880076	116.416252483495	71.9070056866508	125.682840149447
algn-2	WBGene00017282	II	5375267	5377111	1	protein_coding	327.368228127616	274.852572431447	167.36975461548	181.068498520389
algn-3	WBGene00010720	II	14127687	14132833	-1	protein_coding	320.295457766835	312.050664940966	216.960793020067	270.537638965758
algn-5	WBGene00019276	V	4195577	4199399	1	protein_coding	436.490970836822	369.914364400218	141.334459453072	176.808063261086
algn-6	WBGene00007435	II	8040006	8041732	1	protein_coding	85.883640095208	146.725809343103	75.6263335669948	28.7579380002971
algn-7	WBGene00013362	V	19927782	19934323	-1	protein_coding	181.871237848676	167.391416292836	83.0649893276829	79.8831611119365
algn-8	WBGene00007464	II	9882728	9886442	-1	protein_coding	162.673718297982	138.45956656321	66.9479018461922	53.255440741291
algn-9	WBGene00007556	II	10584336	10587928	1	protein_coding	557.738462735939	318.250347025886	216.960793020067	121.422404890144
alh-1	WBGene00000107	III	5077765	5080665	1	protein_coding	5552.12473321374	5315.88296103629	2200.60232920354	1814.9454204632
alh-10	WBGene00000116	X	7140504	7143641	-1	protein_coding	276.848439836318	343.737928930557	80.5854374074535	39.4090261485553
alh-11	WBGene00000117	III	774321	778871	-1	protein_coding	430.428596241866	442.243988724283	179.767514216627	186.394042594519
alh-12	WBGene00000118	III	7454012	7455980	1	protein_coding	1508.52087837818	1339.13133034269	797.175942353732	943.686409935677
alh-13	WBGene00011938	X	12782396	12787146	1	protein_coding	1865.19058371475	1286.08960583838	830.649893276828	549.596148450123
alh-2	WBGene00000108	V	1644169	1647728	1	protein_coding	1.01039576582598	8.26624277989315	164.890202695251	195.980021927951
alh-3	WBGene00000109	IV	11022603	11025870	1	protein_coding	2285.51522229836	3117.06238158471	1461.6958569752	986.290762528709
alh-4	WBGene00000110	V	6427212	6429927	-1	protein_coding	2283.49443076671	2160.93363337707	2133.65442735735	1432.57135594073
alh-5	WBGene00000111	V	1996100	1999581	-1	protein_coding	371.825641823959	407.801310474729	173.568634416054	76.6878346674591
alh-6	WBGene00000112	II	1306240	1310133	-1	protein_coding	951.79281140807	1280.57877731845	981.902560410818	1172.68480512323
alh-7	WBGene00000113	II	13485792	13491786	-1	protein_coding	341.51376884918	689.542418556087	520.705903248161	536.814842672213
alh-8	WBGene00000114	II	11728949	11731226	1	protein_coding	10975.9292041676	11375.727772263	2933.30992163131	1610.44452801664
alh-9	WBGene00000115	III	5856018	5859186	1	protein_coding	1515.59364873896	1747.62149438241	984.382112331048	868.063684083044
alkb-1	WBGene00021783	II	1412409	1420150	1	protein_coding	230.370234608323	298.273593641144	152.492443094104	149.115234075615
alkb-7	WBGene00012920	II	12786322	12788153	-1	protein_coding	34.3534560380832	36.5092389445281	11.157983641032	80.9482699267623
alkb-8	WBGene00007581	III	3709330	3713282	1	protein_coding	248.55735839319	327.20544337077	157.451546934563	79.8831611119365
allo-1	WBGene00011292	IV	10695309	10697071	-1	protein_coding	1906.61681011362	1886.08106094562	2825.44941310133	3411.5435338871
alp-1	WBGene00001132	IV	8852500	8862228	1	protein_coding	1738.89111298651	2040.38425950363	1006.69807961311	614.567786154498
alr-1	WBGene00044330	X	11121916	11125615	-1	protein_coding	82.8524527977301	101.261474053691	306.224662148323	293.970032891926
alx-1	WBGene00007010	III	9957357	9963171	1	protein_coding	1672.20499244199	2359.3234600945	3072.16482916415	3136.74545966204
aly-1	WBGene00000120	IV	9108931	9109753	1	protein_coding	142.465802981463	217.677726537186	240.516536262246	351.485908892521
aly-2	WBGene00000121	IV	9147468	9148579	1	protein_coding	568.852816160025	285.874229471305	183.486842096971	181.068498520389
aly-3	WBGene00000122	IV	12123155	12124807	1	protein_coding	644.632498596973	748.09497158033	613.689100256761	600.721371561763
ama-1	WBGene00000123	IV	4248020	4258173	1	protein_coding	812.358195724085	2507.42697656759	2707.67069689044	1064.04370601099
aman-1	WBGene00018877	X	4732964	4738592	1	protein_coding	289.983584792055	290.007350861251	115.299164290664	27.6928291854713
aman-2	WBGene00010284	V	11927661	11933246	-1	protein_coding	1094.25861438953	1166.22908552993	1069.92665357896	951.142171639458
aman-3	WBGene00018594	I	5324511	5330222	1	protein_coding	114.174721538335	380.936021440076	69.4274537664215	42.6043525930328
ampd-1	WBGene00016415	II	5203322	5209799	1	protein_coding	2427.98102527982	3163.9044240041	2007.19727942565	1508.19408179336
amph-1	WBGene00010272	IV	9644245	9647934	-1	protein_coding	663.830018147667	763.938603575125	1119.51769198355	1076.8250117889
amt-1	WBGene00000133	X	4571448	4573914	1	protein_coding	15.1559364873896	38.5757996395014	484.752400404836	418.587764226547
amt-2	WBGene00000134	IV	13042391	13046858	1	protein_coding	0	8.26624277989315	19.8364153618347	101.185337408453
amt-3	WBGene00000135	II	8363196	8369159	-1	protein_coding	36.3742475697352	44.7754817244212	238.036984342017	193.849804298299
amt-4	WBGene00000136	X	4565302	4569393	1	protein_coding	502.16669561551	640.633815441719	193.405049777888	17.0417410372131
amx-1	WBGene00000137	III	3822403	3826261	1	protein_coding	94.9772019876418	116.416252483495	105.380956609747	75.6227258526332
amx-2	WBGene00000138	I	12759545	12764960	-1	protein_coding	402.137514798739	381.624875005067	733.947368387884	823.329113860359
amx-3	WBGene00000139	V	20898840	20903441	-1	protein_coding	115.185117304161	102.639181183673	40.9126066837841	20.2370674816906
anat-1	WBGene00015938	IV	6770810	6779859	1	protein_coding	477.917197235687	307.91754355102	401.687411077153	599.656262746937
anc-1	WBGene00000140	I	4318033	4359080	1	protein_coding	731.526534458007	3469.06655329516	3229.61637609871	627.349091932408
angl-1	WBGene00020955	V	2653079	2662655	1	protein_coding	115.185117304161	97.8172062287356	209.522137259379	88.4040316305431
ani-1	WBGene00013038	III	12446353	12453202	-1	protein_coding	751.734449774527	591.725212327351	313.663317909011	197.045130742777
ani-2	WBGene00019608	II	6361159	6365367	-1	protein_coding	553.696879672635	203.211801672373	102.901404689518	55.3856583709427
ani-3	WBGene00012835	V	19697560	19705212	1	protein_coding	187.933612443632	164.636002032872	71.9070056866508	40.4741349633812
anmt-1	WBGene00015124	III	8684808	8686481	1	protein_coding	77.8004739686002	81.9735742339404	45.8717105242428	76.6878346674591
anmt-2	WBGene00018340	III	6154844	6157758	-1	protein_coding	300.087542450315	489.774884708669	388.049875515892	429.238852374806
anmt-3	WBGene00011573	V	9956879	9958331	-1	protein_coding	265.734086412232	456.709913589096	933.551297966346	1035.2857680107
anoh-1	WBGene00010138	III	13246578	13253615	1	protein_coding	15.1559364873896	18.5990462547596	45.8717105242428	144.854798816312
anoh-2	WBGene00013326	IV	14658319	14675141	1	protein_coding	57.5925586520807	77.8404528439938	136.375355612614	82.0133787415882
anp-1	WBGene00011587	V	12859381	12863833	1	protein_coding	447.605324260908	255.564672611697	401.687411077153	500.601142968135
ant-1.1	WBGene00006439	III	13463163	13464657	1	protein_coding	51864.6250556132	41977.3585434274	29579.8146323759	23144.8145461651
ant-1.2	WBGene00007057	I	6729996	6730959	-1	protein_coding	0	0	28.5148470826374	42.6043525930328
ant-1.3	WBGene00010485	IV	9708170	9709305	-1	protein_coding	158.632135234678	70.9519171940829	16.1170874814907	6.39065288895492
ant-1.4	WBGene00020140	IV	8459178	8460327	-1	protein_coding	121.247491899117	119.17166674346	18.59663940172	0
aos-1	WBGene00000142	V	10127492	10130295	-1	protein_coding	468.823635343253	358.20385379537	189.685721897544	113.966643186363
apa-2	WBGene00000161	X	9336819	9342970	1	protein_coding	830.545319508953	971.283526637445	1170.34850634825	894.691404453689
apb-1	WBGene00000160	III	2583953	2597034	-1	protein_coding	887.127482395207	971.972380202436	1053.80956609747	731.729755785339
apb-3	WBGene00000163	I	7853750	7857850	1	protein_coding	383.950391013871	492.530298968633	724.029160706967	753.031932081855
apc-10	WBGene00000144	V	10425362	10426399	-1	protein_coding	73.7588909052963	29.6207032946171	24.7955192022934	4.26043525930328
apc-11	WBGene00000145	III	4593769	4594426	-1	protein_coding	77.8004739686002	66.1299422391452	53.3103662849308	70.2971817785041
apc-17	WBGene00007501	II	11108159	11109583	1	protein_coding	70.7277036078184	67.5076493691274	64.4683499259628	0
apc-2	WBGene00000143	III	8080570	8083701	1	protein_coding	164.694509829634	115.038545353513	121.498044091238	97.9900109639755
apd-3	WBGene00000162	II	3532527	3546431	-1	protein_coding	406.179097862043	387.135703524996	533.103662849308	322.727970892224
ape-1	WBGene00000146	V	11675942	11685268	1	protein_coding	786.08790581261	807.336378169564	1067.44710165873	1116.23403793746
apg-1	WBGene00000158	I	14406028	14417942	1	protein_coding	792.150280407566	960.950723162579	839.328324997631	802.026937563843
aph-1	WBGene00000147	I	9232071	9233560	-1	protein_coding	45.4678094621689	90.9286705788246	115.299164290664	177.873172075912
aph-2	WBGene00000148	I	10340997	10345648	1	protein_coding	204.099944696847	274.163718866456	230.598328581329	239.64948333581
apl-1	WBGene00000149	X	5112422	5116866	-1	protein_coding	4561.93688270428	5088.56128458922	9542.55556500261	10154.7474405494
apm-1	WBGene00000150	I	5342180	5344724	-1	protein_coding	524.395402463682	601.369162237227	463.676209082886	590.070283413504
apm-3	WBGene00000164	X	954839	957762	1	protein_coding	151.559364873896	123.304788133406	159.931098854792	285.44916237332
apn-1	WBGene00000151	II	8047564	8049105	1	protein_coding	181.871237848676	196.323266022462	168.609530575595	134.203710668053
app-1	WBGene00000155	I	4964667	4967089	-1	protein_coding	1577.22779045435	1130.40870015039	617.408428137105	542.140386746343
apr-1	WBGene00000156	I	8050043	8055489	1	protein_coding	261.692503348928	362.336975185316	1201.34290535111	1358.01373890292
aps-1	WBGene00000159	V	6017970	6018886	1	protein_coding	390.012765608827	352.693025275441	272.750711225227	313.141991558791
aps-2	WBGene00000157	X	4458272	4459264	1	protein_coding	142.465802981463	201.1452409774	241.756312222361	331.24884141083
aps-3	WBGene00000165	I	1154511	1156020	-1	protein_coding	322.316249298486	316.872639895904	164.890202695251	301.425794595707
apt-9	WBGene00000166	X	11068527	11071925	1	protein_coding	3.03118729747793	13.0882177348308	111.57983641032	118.227078445666
aptf-1	WBGene00019424	II	6454974	6456440	1	protein_coding	15.1559364873896	0	1.23977596011467	5.3255440741291
aptf-2	WBGene00013383	IV	13413560	13415954	-1	protein_coding	31.3222687406053	39.9535067694836	33.4739509230961	24.4975027409939
aptf-3	WBGene00009203	II	8594190	8596294	1	protein_coding	39.4054348672131	60.6191137192164	12.3977596011467	39.4090261485553
aptf-4	WBGene00009202	II	8590984	8593010	1	protein_coding	0	0	9.91820768091736	0
apx-1	WBGene00000168	V	3210189	3223218	1	protein_coding	126.299470728247	62.6856744141897	89.2638691282562	34.0834820744263
