gene_name	log2FoldChange	pvalue	padj	wormbase_gene	chr	start	end	strand	biotype	HK2	HK4	HK5	HK6
acr-21	-2.99559216698421	1.12756633560563e-05	0.000156541352306808	WBGene00000060	III	6581927	6586549	1	protein_coding	16.1663322532156	31.6872639895904	193.405049777888	191.719586668648
acr-23	-2.20140666582917	0.0172989485034066	0.0647102304496201	WBGene00000062	V	3651686	3659499	-1	protein_coding	11.1143534240857	24.7987283396794	61.9887980057335	104.38066385293
acr-24	-1.45010941110547	0.0992847591883905	0.225374746854763	WBGene00013534	IV	15497567	15510980	1	protein_coding	17.1767280190416	42.0200674644568	89.2638691282562	73.4925082229816
acr-25	-2.23929466721838	0.491839974737088	0.656576314504973	WBGene00043066	IV	6464352	6468327	1	protein_coding	0	4.13312138994657	19.8364153618347	0
acr-3	-4.59571813010582	0.340191681763905	NA	WBGene00000043	X	6709538	6712925	1	protein_coding	0	0	7.43865576068802	0
acr-5	-3.33077870793866	0.0117575799533666	0.0481433492700642	WBGene00000044	III	6509699	6514768	-1	protein_coding	0	25.4875819046705	130.17647581204	129.94327540875
acr-6	2.31234557221346	0.630121637018694	NA	WBGene00000045	I	4359207	4362548	1	protein_coding	6.06237459495586	0	1.23977596011467	0
acr-7	0.433770399523503	0.871868527269023	0.927456420435582	WBGene00000046	II	7845662	7849797	-1	protein_coding	0	14.465924864813	8.67843172080269	2.13021762965164
acr-8	-0.265355461932775	0.771253196804069	0.863254456911951	WBGene00000047	X	10412725	10416630	1	protein_coding	26.2702899114754	86.106695623887	54.5501422450455	80.9482699267623
acr-9	1.17822994433296	0.566895376071836	0.718691757585014	WBGene00000048	X	13642348	13646898	-1	protein_coding	23.2391026139975	13.0882177348308	16.1170874814907	0
acs-1	1.05959878149228	0.0384646230292554	0.115603642443916	WBGene00018488	V	6524989	6532089	1	protein_coding	1828.81633614502	1302.62209139816	1064.9675497385	437.759722893412
acs-10	-0.394010890792536	0.658118017317319	0.787573504491524	WBGene00007082	V	14146499	14148784	1	protein_coding	66.6861205445145	26.8652890346527	68.1876778063068	54.3205495561168
acs-11	2.49287751260374	0.000425439815552535	0.00347550888622229	WBGene00018269	II	4742128	4745280	1	protein_coding	2199.63158220315	1789.64156184687	611.209548336532	97.9900109639755
acs-12	-1.32967971595101	0.00233848410779877	0.0140047501105192	WBGene00009106	V	20903977	20907433	1	protein_coding	200.058361633543	299.651300771127	618.64820409722	639.065288895492
acs-13	-0.706002824541947	0.0248945453532398	0.0844833935955978	WBGene00022037	I	511052	519800	-1	protein_coding	2177.40287535498	2404.09894181892	3760.24048702779	3714.03443729764
acs-14	1.53617943322096	0.00308529715294857	0.0174427387331575	WBGene00008669	V	9508079	9510476	1	protein_coding	1355.95111773846	1972.18775656951	817.012357715567	331.24884141083
acs-15	6.19229823435908	0.0441610675070194	0.127752524227745	WBGene00019920	II	933018	936989	1	protein_coding	30.3118729747793	0.688853564991096	0	0
acs-16	-2.8170962501193	1.94269873531482e-09	6.12093247846771e-08	WBGene00018579	I	1471227	1479920	1	protein_coding	119.226700367465	143.970395083139	671.958570382151	1184.40100208631
acs-17	-1.72937492181402	1.31966202379464e-05	0.000178895487754625	WBGene00016716	X	5937506	5944510	-1	protein_coding	737.588909052963	1233.04788133406	3472.61246428119	3065.38316906871
acs-18	5.77675401581656	0.00455590158691858	0.0235603397200496	WBGene00011173	IV	10310772	10313670	-1	protein_coding	34.3534560380832	29.6207032946171	1.23977596011467	0
acs-19	0.468316879656811	0.171655981073436	0.325669855653045	WBGene00007969	III	3864036	3867098	1	protein_coding	4248.71419529823	3564.81719882892	3178.78556173401	2468.92223276625
acs-2	1.21274426536606	0.0339696150330154	0.10532199266296	WBGene00009221	V	15567394	15569889	1	protein_coding	4543.74975891942	3017.86746822599	2513.02587115243	749.836605637377
acs-20	-0.332818606802957	0.354734452286013	0.531054897760576	WBGene00009218	IV	12392121	12398706	-1	protein_coding	839.638881401386	770.827139225036	921.153538365199	1106.64805860403
acs-21	-1.69318647041469	0.000281144365191652	0.00244628288921992	WBGene00016849	V	3089074	3091351	1	protein_coding	132.361845323203	109.527716833584	412.845394718185	368.527649929734
acs-22	-0.818769658310309	0.0261303825377947	0.0875654512003214	WBGene00017012	X	8931241	8939263	1	protein_coding	1177.11106718726	1624.316706249	2203.08188112377	2739.45987173201
acs-3	-0.238610140925686	0.704769737867485	0.81878465276547	WBGene00020343	V	1969528	1974514	1	protein_coding	142.465802981463	198.389826717436	281.42914294603	121.422404890144
acs-4	-0.428401986762406	0.19947153394642	0.360078405595232	WBGene00018152	III	7167838	7170990	1	protein_coding	1598.44610153669	1410.77210110176	1893.1378910951	2155.78024120746
acs-5	0.0249471470552676	0.938077373652981	0.965272539782226	WBGene00013575	III	13540139	13543534	-1	protein_coding	1933.89749579092	1915.70176424024	1838.58774885005	1944.88869587195
acs-6	6.03583620128549	0.00214968794595718	0.0130410335627058	WBGene00022849	II	7061999	7064777	1	protein_coding	45.4678094621689	30.9984104245993	1.23977596011467	0
acs-7	0.05481817381192	0.910089142039457	0.950416476573308	WBGene00007228	II	9292017	9294050	1	protein_coding	500.145904083858	1091.83290051089	755.023559709834	778.594543637675
acs-9	1.65589195499262	0.49780401150091	0.661998830293462	WBGene00020634	X	16878148	16880526	-1	protein_coding	19.1975195506936	4.13312138994657	7.43865576068802	0
acsd-1	1.18265654733337	0.184149340300607	0.341297712314412	WBGene00022104	III	1116424	1142927	1	protein_coding	47.4886009938209	83.3512813639226	32.2341749629814	25.5626115558197
act-1	-1.78928451129059	2.11225439343612e-09	6.59958230734132e-08	WBGene00000063	V	11079167	11082497	1	protein_coding	23836.2465116006	23399.6667491825	77968.2703556514	85299.2394353258
act-2	0.409434904981795	0.318855856575432	0.494353750078517	WBGene00000064	V	11076723	11078168	-1	protein_coding	5376.31586996002	3889.95608150472	4395.0057786065	2581.82376713779
act-3	-0.970475181547492	0.00119374543535561	0.00815036231091789	WBGene00000065	V	11071690	11074498	-1	protein_coding	19057.0745392437	17719.380252266	35080.7005674047	36981.6431595673
act-4	-1.60443836470848	7.04338128777566e-08	1.65740950240331e-06	WBGene00000066	X	4960553	4964416	1	protein_coding	23602.8450896948	25394.5866733967	75301.5122654448	73689.5533537244
act-5	1.34676217152725	3.65554042950553e-05	0.000435926837195058	WBGene00000067	III	13604339	13606067	-1	protein_coding	11615.5097239354	15125.1577265095	5249.21141512551	5264.83287168403
actl-1	-0.796501486741736	0.342857594196893	0.518932721961034	WBGene00015787	X	6496823	6499836	-1	protein_coding	32.3326645064313	64.0633815441719	57.0296941652748	110.771316741885
acy-1	-1.25076890775619	0.00269588565331494	0.0156868680744601	WBGene00000068	III	4722126	4730919	1	protein_coding	224.307860013367	282.429961646349	644.683499259628	562.377454228033
acy-2	-1.55178821014353	0.206266453962289	0.367848397283081	WBGene00000069	V	5976029	5981513	1	protein_coding	4.04158306330391	35.1315318145459	74.3865576068802	41.539243778207
acy-3	-0.298467163877998	0.512773892945348	0.674771307642669	WBGene00000070	III	3774896	3786640	-1	protein_coding	399.106327501261	735.006753845499	707.912073225476	688.06029437748
acy-4	-1.86964282870722	0.000149281569599809	0.00145357707913516	WBGene00000071	V	5624727	5630892	-1	protein_coding	102.049972348424	85.4178420588959	374.41233995463	309.946665114314
ada-2	-0.433346686986196	0.331258737249085	0.507121344278826	WBGene00017967	II	7252259	7255735	1	protein_coding	234.411817671627	223.188555057115	302.505334267979	315.272209188443
adbp-1	-0.522100630349934	0.374303105823981	0.54925191506635	WBGene00012157	II	11444162	11445255	1	protein_coding	87.9044316268599	109.527716833584	147.533339253646	136.333928297705
add-1	-0.065402466603518	0.905042144121762	0.94739181149376	WBGene00000072	X	4854069	4860036	-1	protein_coding	159.642531000504	251.43155122175	174.808410376168	255.626115558197
add-2	-2.82773851441948	8.83741603895237e-12	4.22558365619684e-10	WBGene00000073	V	12009537	12013605	-1	protein_coding	152.569760639722	234.899065661964	1262.09192739673	1494.34766720063
adm-2	-2.03994208025031	2.61913273694659e-07	5.47457270127692e-06	WBGene00000074	X	13687973	13695800	1	protein_coding	371.825641823959	593.102919457333	1974.96310446267	1997.07902779841
adm-4	0.188532526327592	0.794290530728514	0.877648213214955	WBGene00000075	X	7795046	7798287	-1	protein_coding	153.580156405548	69.5742100641007	117.778716210894	77.7529434822849
ador-1	0.306440806679187	0.812994147067107	0.890266364601326	WBGene00011878	II	12497217	12502878	-1	protein_coding	26.2702899114754	14.465924864813	13.6375355612614	19.1719586668648
adpr-1	0.710791497130549	0.246395183386381	0.414378055350105	WBGene00044440	I	1610390	1620080	1	protein_coding	211.172715057629	128.815616653335	88.0240931681415	119.292187260492
adr-1	0.345243512872935	0.448050834916432	0.618533292892273	WBGene00000079	I	7773180	7777652	1	protein_coding	621.393395982976	739.828728800437	685.596105943412	386.634499781773
adr-2	0.881474137607787	0.11988810780596	0.255092667738901	WBGene00000080	III	7230964	7232882	-1	protein_coding	283.921210197099	234.210212096973	183.486842096971	97.9900109639755
ads-1	0.774096964301123	0.0209602328807001	0.0745640231263506	WBGene00000081	III	295651	298556	-1	protein_coding	3428.27283344754	4427.26186219777	2353.09477229764	2240.98894639353
adsl-1	1.08595047539509	0.0188464473078117	0.0690636460354334	WBGene00011064	I	7246849	7248741	-1	protein_coding	1232.68283430769	794.937013999725	596.332236815156	358.941670596301
adss-1	-0.164940079723537	0.606122155958881	0.748450840435694	WBGene00016509	V	4818701	4823344	-1	protein_coding	2800.81706286961	2439.91932719846	2977.94185619544	2897.09597632623
adt-1	-1.11187911495129	0.0715155007394554	0.179822073935936	WBGene00000082	X	12678832	12689279	1	protein_coding	287.962793260403	855.556127718941	1704.69194515767	769.008564304242
adt-2	0.654271338901266	0.154417574876728	0.302607493204807	WBGene00000083	X	7585587	7595414	1	protein_coding	786.08790581261	1297.11126287823	813.293029835223	511.252231116394
adt-3	-1.66985121311101	0.000330741493645182	0.00281723232435617	WBGene00020567	X	3931631	3937897	1	protein_coding	169.746488658764	181.168487592658	432.68181008002	683.799859118177
aex-1	0.653515145090228	0.32222038765927	0.498005382615698	WBGene00000084	I	7602307	7608245	1	protein_coding	94.9772019876418	159.125173512943	74.3865576068802	87.3389228157173
aex-2	0.705368985462034	0.503192429818258	0.666499504793349	WBGene00000085	X	9650999	9653116	-1	protein_coding	35.3638518039092	33.7538246845637	21.0761913219494	21.3021762965164
aex-3	-1.34865210718503	0.00404441545920027	0.0214793192911254	WBGene00000086	X	751211	759732	-1	protein_coding	174.798467487894	267.275183216545	648.402827139972	479.298966671619
aex-4	0.723456474081543	0.313663366184679	0.488631824536266	WBGene00006454	X	3729281	3731960	1	protein_coding	80.8316612660781	92.9952312737979	52.0705903248161	53.255440741291
aex-5	0.44387266197869	0.40780043684866	0.581817213366946	WBGene00000088	I	14850054	14855827	-1	protein_coding	230.370234608323	433.288892379399	207.04258533915	281.188727114017
aex-6	-1.96066124741789	0.00021058958450366	0.00192410483619156	WBGene00000089	I	13543079	13545188	-1	protein_coding	74.7692866711223	95.0617919687712	267.791607384769	394.090261485553
aexr-1	-2.83374616205945	0.100631743240374	0.227499463643317	WBGene00016089	X	6631927	6635273	-1	protein_coding	5.05197882912988	1.37770712998219	8.67843172080269	36.2136997040779
aexr-2	0.901316276779293	0.790958105260247	0.875812296783431	WBGene00016090	X	6628041	6631537	-1	protein_coding	0	13.7770712998219	7.43865576068802	0
aexr-3	0.455964148304574	0.711262201394075	0.823412045270764	WBGene00016748	X	8957616	8961170	-1	protein_coding	31.3222687406053	27.5541425996438	8.67843172080269	34.0834820744263
afd-1	-0.265921801260081	0.614454143562634	0.75537380586154	WBGene00021009	I	2160042	2209629	1	protein_coding	783.056718515132	1233.04788133406	1724.52836051951	700.84160015539
aff-1	-0.68947891760632	0.404123979860115	0.57882280434362	WBGene00016625	II	6860582	6863752	-1	protein_coding	31.3222687406053	63.3745279791808	90.5036450883709	62.8414200747234
afmd-1	-0.652699514990185	0.43249403004788	0.604643218467685	WBGene00017051	IV	7244208	7245502	1	protein_coding	40.4158306330391	35.1315318145459	55.7899182051601	62.8414200747234
afmd-2	-1.26403921132575	0.0410474033214291	0.121166753078601	WBGene00012866	IV	13509224	13513426	1	protein_coding	62.6445374812105	137.770712998219	260.352951624081	222.607742298596
age-1	-0.444204995615005	0.298476914763859	0.473371906066062	WBGene00000090	II	11519323	11527062	-1	protein_coding	258.66131605145	285.874229471305	376.891891874859	364.267214670431
agef-1	0.20857460870914	0.627149040840732	0.763827518328645	WBGene00012386	I	13603885	13626225	-1	protein_coding	687.069120761664	1013.3035941019	872.802275920727	599.656262746937
agl-1	-0.0952820919296836	0.855140448323582	0.916893037872148	WBGene00011050	II	14350719	14358113	-1	protein_coding	484.989967596469	1134.54182154033	1040.17203053621	691.255620821957
agmo-1	-0.918506936629266	0.0244092295417251	0.0831948370124021	WBGene00007210	III	12793386	12798157	-1	protein_coding	339.492977317528	378.869460745103	581.45492529378	776.464326008023
agr-1	0.690782484584229	0.402954761053457	0.577922468033162	WBGene00018304	II	6760684	6775176	-1	protein_coding	58.6029544179066	64.0633815441719	40.9126066837841	35.1485908892521
ags-3	-0.888505382297969	0.035902041938583	0.109680426954913	WBGene00000092	X	5289728	5303512	-1	protein_coding	339.492977317528	250.742697656759	559.138958011716	532.55440741291
agt-1	1.25472532172367	0.412332657583976	0.585916692052624	WBGene00000093	IV	13368368	13369417	-1	protein_coding	121.247491899117	73.7073314540472	81.8252133675682	0
agt-2	0.741842807782816	0.549774814834924	0.705593849482847	WBGene00000094	II	5371980	5373433	-1	protein_coding	38.3950391013871	73.7073314540472	61.9887980057335	5.3255440741291
agxt-1	0.969972367877011	0.0220167403243142	0.0771488025506172	WBGene00011767	II	8845598	8848902	1	protein_coding	754.765637072004	529.039537913162	340.938389031534	314.207100373617
AH10.2	-4.33205514759727	0.369284286444411	NA	WBGene00007083	V	14156831	14157622	1	protein_coding	0	0	6.19887980057335	0
AH10.4	NA	NA	NA	WBGene00007085	V	14137348	14137640	-1	protein_coding	0	0	0	0
AH6.17	NA	NA	NA	WBGene00219290	II	9523170	9523534	1	protein_coding	0	0	0	0
AH6.3	5.06483391926699	0.169127338941304	NA	WBGene00007081	II	9519055	9520205	1	protein_coding	12.1247491899117	2.06656069497329	0	0
AH9.1	0.04875070526795	0.985594554016344	0.992131832154032	WBGene00014998	X	2243602	2247008	-1	protein_coding	8.08316612660781	3.44426782495548	11.157983641032	0
AH9.3	-0.171667017208551	0.807688877720219	0.886727680748297	WBGene00014999	X	2259150	2260526	-1	protein_coding	64.6653290128625	101.261474053691	112.819612370435	74.5576170378074
AH9.4	-1.94133296367353	0.570926427325997	0.721906464292064	WBGene00015000	X	2271025	2274337	-1	protein_coding	0	4.13312138994657	16.1170874814907	0
AH9.6	-2.61090686109202	0.00484703488740338	0.0247157492759383	WBGene00044701	X	2263176	2267472	-1	protein_coding	10.1039576582598	17.9101926897685	58.2694701253895	113.966643186363
aha-1	-0.443220113420056	0.349853368374278	0.526115907464775	WBGene00000095	I	10193925	10197000	-1	protein_coding	280.890022899621	199.767533847418	355.81570055291	297.165359336404
ahcy-1	1.52344993061424	0.000849015355286845	0.00618880976641303	WBGene00019322	I	6836375	6838140	1	protein_coding	17504.0962471692	12859.5183512538	7234.0927272691	3328.46504633069
aho-3	-0.175662620010673	0.706271216196574	0.8201470376783	WBGene00045192	I	8030959	8032886	1	protein_coding	350.607330741614	241.787601311875	360.774804393369	307.816447484662
ahr-1	-2.74244941719503	0.00243794486210341	0.0144614676203883	WBGene00000096	I	9522578	9531130	1	protein_coding	7.07277036078183	30.3095568596082	127.696923891811	125.682840149447
ahsa-1	0.879560757287505	0.024037590015051	0.0822089972955333	WBGene00007235	V	15084059	15085382	-1	protein_coding	1523.67681486557	1279.20107018846	903.796674923594	619.893330228627
ain-1	-0.966847612164051	0.00761233403942619	0.0347653925035253	WBGene00015547	X	16613451	16617675	1	protein_coding	913.397772306683	1259.91317036871	2236.55583204686	2013.0556600208
ain-2	-0.484631193029755	0.177521240399167	0.332805071253155	WBGene00015007	I	4653471	4660151	1	protein_coding	987.156663211979	1009.85932627695	1586.91322894678	1207.83339601248
aip-1	-0.696742033119304	0.0574343474750118	0.153767879125407	WBGene00000097	V	14012333	14013644	1	protein_coding	663.830018147667	546.260877037939	1011.65718345357	949.011954009806
